etas 0.305554 0.079459 0.0333979 0.0166445 0.00981009 0.00613745 0.0039725 0.00258799 0.00171084 0.00112153 0.00073788 0.000487317 0.000321568 0.000211615 0.000140082 9.2312e-05 6.13851e-05 4.04764e-05 2.6602e-05 1.75696e-05 1.1595e-05 7.63386e-06 5.0492e-06 3.32543e-06 2.20986e-06 1.46005e-06 9.62788e-07 6.41417e-07 4.3033e-07 2.95699e-07 2.13976e-07 1.69938e-07 1.56328e-07 1.699e-07 2.12299e-07 2.95377e-07 4.26863e-07 6.31614e-07 9.49349e-07 1.43162e-06 2.16628e-06 3.28662e-06 4.96891e-06 7.58476e-06 1.14768e-05 1.72891e-05 2.62148e-05 3.96677e-05 6.01175e-05 9.11578e-05 0.00013797 0.000210786 0.000319264 0.000481328 0.000733198 0.00111244 0.00169165 0.00258086 0.0039505 0.00617021 0.00981585 0.0165354 0.03337 0.0793821
etas 0.304917 0.0788091 0.0331342 0.0164614 0.00972623 0.0060939 0.00393913 0.0025584 0.00166954 0.00109568 0.000724882 0.000478692 0.000314969 0.000206626 0.000136156 8.9747e-05 5.91734e-05 3.91856e-05 2.61305e-05 1.73289e-05 1.14297e-05 7.5025e-06 4.9547e-06 3.27439e-06 2.15756e-06 1.43124e-06 9.565e-07 6.40453e-07 4.32172e-07 2.95775e-07 2.14265e-07 1.7054e-07 1.56164e-07 1.70436e-07 2.1491e-07 2.95939e-07 4.27436e-07 6.34547e-07 9.52987e-07 1.43729e-06 2.16281e-06 3.28071e-06 4.98144e-06 7.52087e-06 1.13704e-05 1.72276e-05 2.61247e-05 3.96772e-05 6.0039e-05 9.16437e-05 0.00013954 0.000210683 0.000317516 0.000481849 0.000730661 0.00111008 0.00167852 0.00256233 0.00394238 0.00610938 0.00969375 0.0164453 0.0332325 0.079192
etas 0.305858 0.0793882 0.0334056 0.0165725 0.0098073 0.00618408 0.00398283 0.00259561 0.00168803 0.0010988 0.000726649 0.00048129 0.000318276 0.000210343 0.000138893 9.17029e-05 6.01668e-05 3.94225e-05 2.61559e-05 1.72845e-05 1.14106e-05 7.53733e-06 4.95881e-06 3.26628e-06 2.13716e-06 1.40291e-06 9.33248e-07 6.2214e-07 4.17784e-07 2.88044e-07 2.07844e-07 1.64828e-07 1.50105e-07 1.62685e-07 2.05547e-07 2.83784e-07 4.11079e-07 6.15099e-07 9.23764e-07 1.39636e-06 2.11031e-06 3.19214e-06 4.87384e-06 7.40446e-06 1.12026e-05 1.71375e-05 2.59749e-05 3.9446e-05 5.95377e-05 8.99614e-05 0.000137202 0.000207847 0.000314486 0.000480421 0.000728306 0.00110887 0.00168457 0.00256919 0.00397542 0.00619726 0.00986037 0.0167797 0.0336752 0.0797869
etas 0.305799 0.0797335 0.033542 0.0166918 0.0099036 0.00622756 0.00402214 0.00262869 0.00173156 0.00114394 0.000747625 0.000489469 0.000321891 0.000211274 0.000138972 9.17311e-05 6.05296e-05 4.01056e-05 2.61938e-05 1.72077e-05 1.13446e-05 7.44057e-06 4.88945e-06 3.22526e-06 2.13817e-06 1.42118e-06 9.36361e-07 6.19468e-07 4.16204e-07 2.84788e-07 2.06866e-07 1.64753e-07 1.5283e-07 1.66675e-07 2.08774e-07 2.88013e-07 4.20318e-07 6.24896e-07 9.46687e-07 1.43468e-06 2.18229e-06 3.31847e-06 5.00831e-06 7.5815e-06 1.15284e-05 1.74739e-05 2.67138e-05 4.05787e-05 6.1674e-05 9.36752e-05 0.000141351 0.000214288 0.000325487 0.000491759 0.000750049 0.00113979 0.00173885 0.00265338 0.00404438 0.00625597 0.00996021 0.0167409 0.033638 0.079596
etas 0.305935 0.0799187 0.0336728 0.0167644 0.00994423 0.00626854 0.00405169 0.00265651 0.00174569 0.00115556 0.000761097 0.000501488 0.000331512 0.000218697 0.00014471 9.60612e-05 6.34978e-05 4.22882e-05 2.79472e-05 1.84643e-05 1.21839e-05 8.00686e-06 5.28734e-06 3.5064e-06 2.32248e-06 1.55352e-06 1.0309e-06 6.85669e-07 4.62074e-07 3.18347e-07 2.31705e-07 1.86192e-07 1.71865e-07 1.87525e-07 2.33586e-07 3.20001e-07 4.62122e-07 6.834e-07 1.02537e-06 1.54348e-06 2.32722e-06 3.52566e-06 5.31821e-06 8.03205e-06 1.21182e-05 1.82364e-05 2.75247e-05 4.16377e-05 6.3036e-05 9.58469e-05 0.000144525 0.000218154 0.000330813 0.000498732 0.00075502 0.00114904 0.0017476 0.00268138 0.00408486 0.0062899 0.00995872 0.0167722 0.0337158 0.0798182
etas 0.306138 0.0798654 0.0337749 0.0168651 0.0100039 0.0063354 0.00408304 0.00266564 0.00174405 0.00114447 0.00075429 0.00049768 0.000329532 0.00021823 0.000143501 9.46e-05 6.24199e-05 4.12824e-05 2.73751e-05 1.80527e-05 1.19444e-05 7.94186e-06 5.23517e-06 3.46685e-06 2.28871e-06 1.51097e-06 1.00327e-06 6.65956e-07 4.49e-07 3.10369e-07 2.24275e-07 1.78013e-07 1.6322e-07 1.77131e-07 2.21985e-07 3.06418e-07 4.44072e-07 6.62227e-07 9.90402e-07 1.49135e-06 2.25181e-06 3.42113e-06 5.1985e-06 7.8858e-06 1.19679e-05 1.82109e-05 2.75391e-05 4.16611e-05 6.29474e-05 9.56903e-05 0.00014498 0.000219926 0.000333908 0.000507582 0.000766628 0.00116611 0.00176293 0.00267739 0.00409483 0.00633121 0.0100749 0.0170283 0.0339953 0.0801484
etas 0.305785 0.0792721 0.0332929 0.016457 0.00973774 0.00612695 0.00395913 0.00257473 0.00170158 0.00111802 0.000740428 0.000486377 0.000320503 0.000210179 0.000137889 9.01877e-05 5.98246e-05 3.93864e-05 2.61041e-05 1.71519e-05 1.13023e-05 7.41823e-06 4.88217e-06 3.20631e-06 2.13441e-06 1.4068e-06 9.33917e-07 6.18388e-07 4.15976e-07 2.85445e-07 2.06211e-07 1.63864e-07 1.52158e-07 1.67048e-07 2.10462e-07 2.89731e-07 4.1714e-07 6.17928e-07 9.3016e-07 1.40246e-06 2.13129e-06 3.24559e-06 4.91552e-06 7.43417e-06 1.11916e-05 1.69755e-05 2.57774e-05 3.91969e-05 5.98148e-05 9.13154e-05 0.000138732 0.000209771 0.000316742 0.000480155 0.000729036 0.00110823 0.00168356 0.002582 0.00395995 0.0061458 0.0097664 0.0165044 0.0333218 0.0794517
etas 0.305854 0.0795517 0.0336163 0.0166683 0.0098439 0.00616196 0.00397591 0.00259085 0.00170593 0.00112056 0.000739932 0.000483312 0.000319042 0.000210101 0.000138672 9.11105e-05 6.04541e-05 3.97996e-05 2.63454e-05 1.72491e-05 1.13976e-05 7.49983e-06 4.94183e-06 3.24453e-06 2.1492e-06 1.41961e-06 9.43839e-07 6.24163e-07 4.20506e-07 2.88117e-07 2.09367e-07 1.65087e-07 1.53003e-07 1.6563e-07 2.09952e-07 2.89877e-07 4.21795e-07 6.24916e-07 9.39055e-07 1.41904e-06 2.15893e-06 3.27582e-06 4.98004e-06 7.5892e-06 1.152e-05 1.74737e-05 2.64049e-05 4.00344e-05 6.10416e-05 9.26628e-05 0.000141062 0.000215084 0.000325824 0.000492359 0.00074248 0.00112185 0.00171251 0.0026108 0.00401635 0.00622757 0.00988824 0.0167191 0.0335509 0.0796429
etas 0.305491 0.0793658 0.03344 0.0166215 0.00982999 0.00618431 0.00397733 0.00260329 0.00170947 0.0011244 0.000743268 0.000489394 0.000322282 0.000212778 0.000139902 9.27537e-05 6.13106e-05 4.05787e-05 2.68493e-05 1.77171e-05 1.16842e-05 7.74546e-06 5.09911e-06 3.3781e-06 2.23206e-06 1.47724e-06 9.80869e-07 6.53178e-07 4.39138e-07 3.04928e-07 2.19725e-07 1.75658e-07 1.60408e-07 1.7422e-07 2.17922e-07 3.00495e-07 4.34198e-07 6.42719e-07 9.61511e-07 1.45154e-06 2.19113e-06 3.31587e-06 5.03221e-06 7.64215e-06 1.15579e-05 1.75031e-05 2.64346e-05 4.00951e-05 6.07296e-05 9.21229e-05 0.000139989 0.000213107 0.000323534 0.000489526 0.000741233 0.00112168 0.00170278 0.00259342 0.00397923 0.00617497 0.00979428 0.0165291 0.0332942 0.0792383
etas 0.306813 0.0802863 0.0338622 0.0169068 0.0100232 0.00631215 0.00405498 0.00265273 0.00174351 0.00114274 0.000747375 0.000491915 0.000323757 0.000213358 0.000140709 9.28543e-05 6.15894e-05 4.06805e-05 2.67029e-05 1.76563e-05 1.16248e-05 7.67635e-06 5.04651e-06 3.33229e-06 2.20992e-06 1.45824e-06 9.59062e-07 6.36362e-07 4.28068e-07 2.9401e-07 2.13028e-07 1.6933e-07 1.5695e-07 1.69809e-07 2.12567e-07 2.92339e-07 4.26052e-07 6.35297e-07 9.57711e-07 1.4469e-06 2.20664e-06 3.32644e-06 5.03114e-06 7.63071e-06 1.1646e-05 1.7698e-05 2.67871e-05 4.05159e-05 6.17127e-05 9.32182e-05 0.000140929 0.000214091 0.000326119 0.000494888 0.000753029 0.00114646 0.00175821 0.00266774 0.00406541 0.0063029 0.0100344 0.0169372 0.0338966 0.0801262
etas 0.305677 0.0795904 0.0335738 0.0167074 0.00981085 0.00616013 0.00400071 0.00261299 0.00170628 0.00111974 0.000737491 0.000485622 0.000317286 0.000208779 0.000138459 9.13059e-05 6.00717e-05 3.96666e-05 2.61189e-05 1.71725e-05 1.12421e-05 7.41368e-06 4.92115e-06 3.25645e-06 2.14238e-06 1.41297e-06 9.3234e-07 6.17569e-07 4.11358e-07 2.83203e-07 2.06738e-07 1.65672e-07 1.5191e-07 1.66066e-07 2.0841e-07 2.87828e-07 4.16596e-07 6.20942e-07 9.39636e-07 1.42252e-06 2.14534e-06 3.25833e-06 4.93974e-06 7.48408e-06 1.13174e-05 1.72511e-05 2.64344e-05 4.0255e-05 6.08492e-05 9.26404e-05 0.000140326 0.000212395 0.000320291 0.000486528 0.000742867 0.00112993 0.00171311 0.0026187 0.00402158 0.00622551 0.00985187 0.0166357 0.0336133 0.0797339
etas 0.305806 0.0793417 0.0333107 0.0165104 0.00979035 0.00614861 0.00397195 0.0025959 0.00170622 0.0011137 0.000735445 0.000483808 0.000318987 0.000210071 0.000138945 9.19527e-05 6.08784e-05 3.99708e-05 2.64422e-05 1.74735e-05 1.15238e-05 7.60345e-06 5.02818e-06 3.33453e-06 2.20606e-06 1.45312e-06 9.65128e-07 6.44697e-07 4.34572e-07 3.00507e-07 2.18883e-07 1.75645e-07 1.61772e-07 1.77368e-07 2.23528e-07 3.12651e-07 4.50656e-07 6.71174e-07 1.00442e-06 1.51208e-06 2.26287e-06 3.42372e-06 5.17079e-06 7.92095e-06 1.19641e-05 1.81871e-05 2.75305e-05 4.16309e-05 6.2494e-05 9.44117e-05 0.000142552 0.000218381 0.00032894 0.000500274 0.0007572 0.00114823 0.0017305 0.00263112 0.00401201 0.00625735 0.00988442 0.0167257 0.0335389 0.0797312
etas 0.306131 0.0799548 0.0337537 0.0167689 0.00988954 0.00623345 0.00401647 0.00261898 0.00170597 0.00112324 0.000737495 0.000484611 0.000318859 0.000210739 0.00013886 9.1125e-05 5.96401e-05 3.94092e-05 2.58069e-05 1.69407e-05 1.11689e-05 7.40762e-06 4.87974e-06 3.21862e-06 2.10498e-06 1.38784e-06 9.13334e-07 6.05394e-07 4.06153e-07 2.8175e-07 2.03546e-07 1.61382e-07 1.47282e-07 1.60173e-07 2.01661e-07 2.77949e-07 4.04094e-07 6.05263e-07 9.12053e-07 1.37354e-06 2.09697e-06 3.18554e-06 4.86324e-06 7.36825e-06 1.11904e-05 1.70644e-05 2.60045e-05 3.94564e-05 6.02914e-05 9.15367e-05 0.000139664 0.000211379 0.00032163 0.000490196 0.000744373 0.00112324 0.00171655 0.00261513 0.00402418 0.00622156 0.00989165 0.0167501 0.0336495 0.0796544
etas 0.306133 0.0797495 0.033566 0.0167196 0.00989054 0.00626264 0.00406008 0.00265628 0.00174233 0.00114396 0.000753398 0.000496762 0.00032643 0.000216405 0.000142718 9.42472e-05 6.18692e-05 4.06592e-05 2.674e-05 1.76562e-05 1.15814e-05 7.69846e-06 5.08972e-06 3.35778e-06 2.21198e-06 1.45373e-06 9.59453e-07 6.3914e-07 4.28236e-07 2.97191e-07 2.16592e-07 1.73622e-07 1.60486e-07 1.74807e-07 2.19019e-07 3.01404e-07 4.383e-07 6.54341e-07 9.87538e-07 1.48845e-06 2.25081e-06 3.40002e-06 5.14478e-06 7.79476e-06 1.18504e-05 1.80312e-05 2.74197e-05 4.14316e-05 6.27154e-05 9.48498e-05 0.000143394 0.000217239 0.000330002 0.000502434 0.00076437 0.00115734 0.00175217 0.00266652 0.00407383 0.00628681 0.00999616 0.0168776 0.0338474 0.0798827
etas 0.306378 0.0799255 0.0336414 0.0167679 0.00991019 0.00624877 0.00403492 0.00262992 0.00173275 0.00113721 0.000748604 0.000492373 0.000323177 0.000213374 0.000140715 9.28856e-05 6.15718e-05 4.05653e-05 2.6713e-05 1.75684e-05 1.15366e-05 7.62176e-06 5.03073e-06 3.31875e-06 2.19835e-06 1.45298e-06 9.61733e-07 6.36731e-07 4.26236e-07 2.94333e-07 2.13985e-07 1.71397e-07 1.58576e-07 1.74319e-07 2.20153e-07 3.05583e-07 4.41688e-07 6.52354e-07 9.78928e-07 1.47545e-06 2.22273e-06 3.37935e-06 5.14282e-06 7.81334e-06 1.18002e-05 1.77639e-05 2.68513e-05 4.06887e-05 6.15192e-05 9.36634e-05 0.000142256 0.000215954 0.000326866 0.000494366 0.000749392 0.00114018 0.00172891 0.00264115 0.00405682 0.00630839 0.0100154 0.0168399 0.0337723 0.0800346
etas 0.306181 0.0797524 0.0335495 0.0166644 0.00982074 0.00618854 0.00399938 0.00260958 0.00171616 0.00112857 0.000742321 0.000489246 0.000321533 0.000212834 0.000140544 9.28271e-05 6.14768e-05 4.05969e-05 2.67115e-05 1.76799e-05 1.16512e-05 7.71791e-06 5.08607e-06 3.36255e-06 2.22716e-06 1.47e-06 9.72262e-07 6.48079e-07 4.36261e-07 3.00883e-07 2.18965e-07 1.74395e-07 1.6182e-07 1.75241e-07 2.21062e-07 3.04059e-07 4.4116e-07 6.57041e-07 9.88337e-07 1.48916e-06 2.25609e-06 3.39888e-06 5.14584e-06 7.77251e-06 1.17682e-05 1.78397e-05 2.70069e-05 4.08222e-05 6.18841e-05 9.34196e-05 0.00014156 0.000214104 0.000324191 0.000494519 0.000752449 0.00114274 0.00173936 0.00264129 0.00405016 0.00625386 0.00992694 0.0168112 0.0337172 0.0798883
etas 0.306562 0.0799194 0.0337057 0.0167271 0.00988214 0.00620509 0.00400678 0.00261915 0.00171552 0.00112146 0.000737649 0.000485802 0.000320239 0.000211327 0.000139293 9.22785e-05 6.08407e-05 3.981e-05 2.62035e-05 1.72402e-05 1.13515e-05 7.47489e-06 4.91642e-06 3.2512e-06 2.14121e-06 1.40164e-06 9.25892e-07 6.14141e-07 4.1236e-07 2.82709e-07 2.04909e-07 1.64248e-07 1.52118e-07 1.65808e-07 2.10246e-07 2.91142e-07 4.2356e-07 6.30839e-07 9.4767e-07 1.43944e-06 2.18023e-06 3.28667e-06 5.01885e-06 7.64273e-06 1.15965e-05 1.75733e-05 2.661e-05 4.05348e-05 6.13553e-05 9.24513e-05 0.000140591 0.00021439 0.000326468 0.000497074 0.000752836 0.00114655 0.00174133 0.00263871 0.00405407 0.00629811 0.00998937 0.0168759 0.0337882 0.0802525
etas 0.305892 0.0797624 0.0336021 0.0167252 0.00988779 0.00622401 0.00402961 0.00263829 0.00173287 0.00114239 0.000750326 0.000494919 0.000327066 0.000216055 0.000142698 9.41865e-05 6.2253e-05 4.1073e-05 2.71094e-05 1.78711e-05 1.18005e-05 7.80534e-06 5.16926e-06 3.41562e-06 2.25467e-06 1.49126e-06 9.85815e-07 6.55881e-07 4.40451e-07 3.04243e-07 2.20829e-07 1.76328e-07 1.61974e-07 1.76521e-07 2.21624e-07 3.05517e-07 4.41271e-07 6.49398e-07 9.74598e-07 1.47734e-06 2.23511e-06 3.38977e-06 5.15987e-06 7.83845e-06 1.18743e-05 1.78319e-05 2.70437e-05 4.1008e-05 6.2056e-05 9.38928e-05 0.000142389 0.00021556 0.00032695 0.00049183 0.00074436 0.0011338 0.0017246 0.00262577 0.00402915 0.00623475 0.00993508 0.0166975 0.0335388 0.0796289
etas 0.306706 0.0802413 0.0339053 0.0168671 0.00998633 0.00630564 0.00408202 0.00267146 0.00176626 0.00116101 0.000763249 0.000501642 0.000329483 0.000217448 0.000143755 9.47308e-05 6.27258e-05 4.11919e-05 2.71324e-05 1.77932e-05 1.16757e-05 7.68855e-06 5.06981e-06 3.33962e-06 2.21055e-06 1.45731e-06 9.60799e-07 6.3782e-07 4.26631e-07 2.95221e-07 2.14532e-07 1.7114e-07 1.58022e-07 1.72315e-07 2.1588e-07 2.98011e-07 4.29804e-07 6.41101e-07 9.65649e-07 1.46787e-06 2.22895e-06 3.38338e-06 5.12952e-06 7.77697e-06 1.17481e-05 1.78824e-05 2.71197e-05 4.12413e-05 6.26175e-05 9.48693e-05 0.000143557 0.000217724 0.00033027 0.000504007 0.000763885 0.00116043 0.00176205 0.0026848 0.00410048 0.00636014 0.0100835 0.0170486 0.0340417 0.0803854
etas 0.306346 0.0800118 0.0338786 0.0169333 0.0100143 0.00629363 0.00404977 0.00266168 0.00175414 0.00115379 0.000762645 0.000500946 0.000329394 0.000216421 0.000142453 9.44254e-05 6.24044e-05 4.10905e-05 2.71721e-05 1.79081e-05 1.1782e-05 7.75592e-06 5.08854e-06 3.38159e-06 2.24115e-06 1.47977e-06 9.81637e-07 6.543e-07 4.39663e-07 3.03258e-07 2.19584e-07 1.75568e-07 1.61983e-07 1.76281e-07 2.22201e-07 3.06273e-07 4.44983e-07 6.61137e-07 9.89785e-07 1.50202e-06 2.27665e-06 3.45124e-06 5.21224e-06 7.88298e-06 1.19471e-05 1.81074e-05 2.73506e-05 4.1512e-05 6.30557e-05 9.54978e-05 0.000144681 0.000218268 0.000330689 0.000501155 0.000759219 0.00115772 0.00176354 0.00268174 0.00408633 0.00630569 0.00995797 0.0167755 0.0336433 0.0799316
